dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
74,247400567,CC Fier et Usses,68.06,23.68,30.56,88.91,41.67,17.56,25.0,72.06,76.69,100.0,30.66,100.0,63.95,74.91,46.59,66.96,85.27,64.72,17.54,58.06,0.0,1.51,32.76,32.49,28.57,33.33,100.0,0.0,9.39,43.33,46.11,23.93,37.83,100.0,19.21,0.0,30.49,55.0,53.21,44.0,25.13,31.48,71.43,0.0,0.0,80.5,100.0,60.97,100.0,25.81,0.0,100.0,81.38,48.86,61.54,83.76,79.92,67.22,19.41,61.0,34.11,41.07,50.0,6.26,76.19,74.71,0.0,42.85,56.32,100.0,48.74,36.74,100.0,60.0,64.9
74,247400583,CC Arve et Salève,,,52.78,,,0.0,25.0,63.73,69.38,92.0,0.88,100.0,56.98,70.36,43.81,50.07,70.13,57.36,30.78,72.58,0.0,1.61,0.0,34.95,12.0,0.0,0.0,12.2,0.0,55.93,34.15,23.93,48.94,100.0,53.62,0.0,13.93,61.03,55.13,56.0,80.95,31.48,64.57,0.0,0.0,62.98,0.0,59.92,0.0,23.01,9.5,100.0,88.82,85.14,61.54,74.07,72.35,61.92,28.11,0.0,36.2,16.07,34.24,0.0,72.62,77.86,0.0,51.67,59.77,100.0,28.82,57.83,100.0,60.0,65.06
74,247400617,CC des Vallées de Thônes,100.0,27.11,47.22,46.69,22.5,0.0,25.0,63.24,51.97,0.0,0.0,100.0,81.98,58.55,50.38,28.48,35.58,51.84,29.06,8.06,0.0,1.11,100.0,24.91,95.35,100.0,0.0,41.0,6.38,38.15,66.58,23.93,100.0,100.0,93.49,59.71,77.51,50.44,58.65,20.0,34.45,31.48,62.97,0.0,0.0,36.46,0.0,52.53,0.0,51.85,0.0,11.98,99.29,100.0,61.54,67.81,72.73,81.79,31.33,100.0,86.08,46.43,60.44,82.87,61.9,33.15,0.0,28.05,62.07,100.0,73.17,60.65,78.0,60.0,34.55
74,247400666,CC des Quatre Rivières,,,48.61,,,0.0,25.0,65.44,66.01,38.0,0.0,100.0,54.07,56.18,54.92,66.85,36.65,56.44,17.37,19.35,0.0,1.51,0.0,29.7,0.0,33.33,0.0,1.51,3.92,49.63,38.25,23.93,100.0,100.0,0.0,15.35,23.83,49.56,23.08,40.0,19.57,31.48,62.56,8.33,0.0,78.84,59.65,62.03,0.0,14.61,8.79,5.92,97.12,100.0,53.85,78.63,77.65,66.56,23.56,39.33,41.3,28.57,27.31,5.11,65.81,76.33,0.0,49.82,57.47,100.0,39.44,34.78,100.0,60.0,64.16
74,247400682,CC du Haut Chablais,100.0,0.0,58.33,95.14,0.0,0.0,25.0,62.5,56.74,0.0,0.0,100.0,82.56,76.73,48.23,18.66,0.0,53.07,37.49,0.0,0.0,1.51,100.0,26.22,0.0,73.33,0.0,74.91,19.15,41.48,10.07,23.93,100.0,100.0,100.0,65.17,100.0,77.65,17.63,32.0,3.13,31.48,62.93,9.72,0.0,53.04,100.0,62.03,0.0,51.97,3.08,0.0,99.12,100.0,61.54,70.09,53.03,79.47,52.74,61.0,99.12,33.93,60.84,86.82,13.0,39.58,0.0,0.0,63.22,100.0,58.03,70.87,60.0,60.0,12.23
74,247400690,CC du Genevois,100.0,73.68,51.39,74.18,10.42,0.0,0.0,66.18,75.28,79.33,40.53,100.0,47.09,72.18,36.24,83.88,61.96,59.82,49.01,90.32,0.0,2.11,0.0,38.83,43.9,0.0,87.5,9.41,0.0,54.07,39.39,23.93,38.89,100.0,52.37,0.0,13.19,57.21,71.15,100.0,16.56,31.48,61.81,0.0,50.0,64.82,0.0,74.68,42.86,0.0,0.31,91.82,64.03,24.57,61.54,62.11,63.26,53.31,24.63,0.0,20.39,0.0,12.95,6.92,80.38,75.03,0.0,100.0,57.47,100.0,25.9,45.98,100.0,60.0,65.06
74,247400724,CC du Pays Rochois,100.0,100.0,56.94,98.73,,29.28,25.0,66.18,76.97,100.0,28.63,100.0,46.51,72.18,33.84,64.64,84.55,59.51,28.37,69.35,0.0,1.61,0.0,30.78,64.54,0.0,0.0,13.82,0.58,63.7,34.15,23.93,35.98,100.0,0.0,0.0,22.67,45.88,23.08,76.0,23.57,31.48,63.56,23.06,50.0,67.21,75.44,72.57,0.0,0.0,4.16,86.13,95.65,74.57,61.54,69.33,71.21,61.59,15.53,0.0,36.81,26.79,47.69,39.87,80.95,62.4,0.0,100.0,57.47,50.0,56.97,56.09,100.0,60.0,63.0
74,247400740,CC Rumilly Terre de Savoie,90.28,0.0,20.83,97.82,0.0,71.14,0.0,65.44,77.25,100.0,27.49,100.0,67.44,66.91,41.67,55.72,81.96,64.11,25.11,20.97,0.0,1.21,40.3,25.23,35.62,0.0,48.21,8.71,17.72,41.48,45.45,23.93,38.62,50.0,0.0,0.0,25.06,33.24,0.0,32.0,5.96,31.48,62.72,0.0,50.0,59.35,0.0,57.81,0.0,57.77,8.68,100.0,71.94,58.14,61.54,75.78,73.11,62.25,19.81,35.67,23.87,51.79,25.5,41.35,69.19,52.21,0.0,31.48,60.92,100.0,48.47,46.96,100.0,60.0,58.42
74,247400773,CC des Sources du Lac d'Annecy,100.0,100.0,47.22,89.71,0.0,0.0,50.0,54.41,56.74,38.0,45.81,100.0,56.4,60.91,60.35,83.15,77.01,50.31,32.33,79.03,0.0,0.91,46.35,25.21,100.0,60.0,100.0,12.2,4.19,35.19,48.24,23.93,100.0,100.0,100.0,54.15,42.29,49.71,70.51,0.0,25.07,31.48,54.28,39.17,0.0,63.3,0.0,74.68,0.0,0.0,14.54,0.0,96.32,100.0,69.23,66.67,65.15,57.62,30.52,46.0,54.02,50.0,52.71,67.22,74.14,43.83,0.0,45.59,63.22,100.0,39.71,60.98,8.0,60.0,50.84
75,200054781,Métropole du Grand Paris,98.78,99.91,90.28,36.9,0.0,36.9,,70.59,78.65,,100.0,100.0,,54.18,42.8,97.93,99.91,80.67,,,28.75,2.92,0.0,42.02,,46.67,100.0,7.78,15.42,27.41,100.0,87.82,,0.0,0.0,21.38,39.46,,66.99,84.0,15.98,6.24,56.37,0.56,100.0,85.62,,100.0,0.0,0.0,38.9,0.0,0.0,0.0,46.15,,,,,34.0,58.44,8.93,50.8,,98.48,92.63,0.0,34.74,,,,0.0,,68.21,51.77
75,75056,Paris,98.61,100.0,100.0,92.0,0.0,100.0,0.0,83.82,,68.0,100.0,100.0,43.02,,,94.78,99.78,,100.0,61.29,41.0,,,,,,100.0,0.0,,,,,0.0,100.0,0.0,99.98,,46.18,,,30.23,6.24,,0.0,100.0,,,100.0,,0.0,,0.0,0.0,,69.23,32.48,39.39,66.89,22.76,,100.0,,63.76,100.0,100.0,97.01,,,,100.0,4.91,77.17,50.0,,45.81
76,200010700,CA Caux Seine Agglo,0.0,89.47,86.11,100.0,,0.0,50.0,52.94,53.37,100.0,90.48,32.31,62.79,48.91,40.66,65.98,81.07,54.6,21.15,0.0,0.0,0.6,71.65,16.12,35.02,6.67,0.0,11.27,49.11,19.63,15.64,52.14,31.48,0.0,100.0,0.0,15.03,35.0,13.78,0.0,10.54,32.77,51.83,38.06,100.0,48.87,0.0,49.37,0.0,42.19,0.0,100.0,28.0,0.0,61.54,75.59,53.79,41.39,29.18,51.67,22.05,50.0,2.51,69.52,62.57,66.82,100.0,82.25,63.22,0.0,15.01,21.09,88.0,51.07,47.26
76,200023414,Métropole Rouen Normandie,0.0,100.0,90.28,50.36,0.0,43.02,25.0,54.41,54.49,100.0,100.0,70.38,55.23,60.0,31.57,93.04,92.32,53.68,56.75,67.74,0.0,1.71,42.49,36.96,93.69,100.0,0.0,34.96,33.83,57.78,71.83,52.14,56.35,0.0,100.0,0.0,21.86,53.97,50.96,8.0,30.23,32.77,47.19,8.33,100.0,72.08,0.0,93.67,15.55,0.0,0.7,0.0,0.09,2.71,61.54,49.0,31.06,49.34,17.8,45.0,50.05,37.5,56.43,100.0,82.76,71.64,0.0,100.0,,0.0,18.46,0.0,80.0,51.07,40.58
76,200068534,CC Terroir de Caux,0.0,100.0,100.0,54.77,63.02,0.0,75.0,50.0,56.46,85.33,0.0,0.0,63.95,43.45,60.86,48.95,24.78,59.2,20.64,0.0,0.0,0.5,100.0,12.99,27.21,53.33,94.64,15.91,26.21,34.81,10.4,52.14,0.0,100.0,0.0,0.0,22.96,35.44,26.28,0.0,20.56,32.77,60.09,18.06,0.0,53.47,7.02,32.49,0.0,89.44,0.0,100.0,0.0,0.0,69.23,82.05,65.15,53.97,38.69,58.33,37.2,55.36,37.05,23.39,27.43,40.18,100.0,11.4,64.37,100.0,18.19,0.0,78.0,51.07,56.97
76,200069722,CC Interrégionale Aumale - Blangy-sur-Bresle,0.0,94.26,80.56,67.09,56.3,0.0,75.0,50.42,37.92,98.0,3.79,0.0,45.35,40.18,50.25,13.04,0.0,43.25,24.76,0.0,0.0,0.1,95.68,5.55,0.0,20.0,0.0,21.25,27.58,44.81,5.81,52.14,22.22,50.0,0.0,60.75,27.09,8.97,26.6,0.0,16.5,32.77,41.58,18.89,0.0,31.92,0.0,29.32,0.0,93.15,0.0,100.0,32.44,0.0,61.54,72.17,43.56,44.37,46.18,5.33,61.43,51.79,20.08,100.0,57.57,7.79,0.0,0.0,67.82,50.0,7.3,56.96,24.0,51.07,41.94
76,200069730,CC des Quatre Rivières en Bray,12.53,100.0,98.61,13.36,62.46,0.0,50.0,51.18,34.83,88.67,39.65,0.0,44.19,48.0,48.74,26.7,14.96,43.87,29.58,8.06,0.0,0.4,0.0,11.28,57.26,26.67,0.0,31.48,21.12,32.22,12.69,52.14,12.17,100.0,1.14,31.03,31.99,39.85,18.27,0.0,26.69,32.77,39.12,0.0,100.0,43.84,0.0,40.93,0.0,89.55,4.58,100.0,55.41,0.0,61.54,65.72,44.7,40.07,36.01,27.0,44.36,51.79,42.57,72.49,54.67,6.3,98.31,30.66,65.52,100.0,5.18,56.63,8.0,51.07,51.84
76,200069821,CA Fécamp Caux Littoral Agglomération,0.0,100.0,100.0,39.76,38.93,0.0,50.0,50.49,43.82,63.33,80.0,86.54,56.98,45.45,40.78,81.74,92.77,55.83,31.99,8.06,0.0,0.6,79.25,19.73,59.08,0.0,100.0,33.57,71.79,47.04,53.32,52.14,0.0,100.0,0.0,2.85,25.61,62.35,52.56,0.0,17.26,32.77,45.3,3.06,100.0,71.93,0.0,65.19,0.0,19.92,0.0,100.0,0.0,0.0,61.54,63.44,47.73,33.44,28.65,37.33,44.46,50.0,36.04,75.29,55.71,75.78,100.0,0.0,64.37,100.0,15.27,0.0,28.0,51.07,50.52
76,200069839,CC de la Côte d'Albâtre,0.0,100.0,100.0,84.66,45.83,0.0,75.0,48.32,42.98,0.0,61.06,14.23,58.72,46.36,56.69,47.68,55.09,53.37,24.59,0.0,0.0,1.11,29.92,15.26,58.42,6.67,100.0,25.67,26.38,25.56,3.19,52.14,0.0,100.0,0.0,7.24,28.38,29.12,54.49,0.0,29.82,32.77,53.27,0.0,0.0,49.18,56.14,39.87,0.0,90.32,0.0,100.0,0.0,0.0,61.54,72.93,53.41,46.03,46.18,5.0,56.0,48.21,5.42,91.93,39.38,35.94,0.0,33.57,68.97,100.0,18.99,0.0,40.0,51.07,52.29
76,200069847,CC Plateau de Caux,0.0,100.0,88.89,15.42,57.66,0.0,75.0,46.18,56.18,100.0,6.78,100.0,69.19,51.45,57.83,57.14,58.84,57.98,19.78,0.0,0.0,0.7,0.0,10.98,0.0,33.33,76.79,10.34,15.2,22.22,7.13,52.14,0.0,100.0,0.0,0.0,18.47,44.85,53.53,0.0,85.23,32.77,56.49,0.0,50.0,56.21,0.0,30.38,0.0,88.23,0.0,100.0,0.0,0.0,61.54,83.19,64.77,47.68,39.09,91.67,32.42,53.57,26.2,12.36,35.48,12.11,0.0,0.0,63.22,50.0,19.52,0.0,100.0,51.07,54.16
76,200070068,CC Bray-Eawy,0.0,100.0,100.0,48.33,63.02,0.0,50.0,51.96,40.73,100.0,20.79,0.0,54.65,44.91,60.48,12.1,31.03,48.16,25.8,6.45,0.0,0.3,21.74,9.57,100.0,100.0,100.0,4.07,15.15,52.96,17.94,52.14,17.99,100.0,0.0,50.58,31.84,51.91,51.6,0.0,19.28,32.77,50.44,33.61,100.0,47.38,17.54,33.54,13.41,86.9,0.0,100.0,22.26,0.0,69.23,74.07,50.76,49.01,41.37,80.67,44.55,53.57,41.37,52.39,43.57,0.0,100.0,19.51,64.37,100.0,14.74,52.61,56.0,51.07,52.87
76,200070449,CC Inter-Caux-Vexin,0.0,85.8,94.44,62.54,60.46,0.0,75.0,52.94,69.66,100.0,0.0,100.0,71.51,53.45,52.4,70.47,67.95,68.1,18.4,3.23,0.0,1.21,45.44,23.9,0.0,86.67,83.93,12.43,20.57,45.19,20.23,52.14,5.03,100.0,0.0,0.0,20.25,48.09,71.47,0.0,59.47,32.77,74.43,0.0,0.0,61.69,0.0,36.71,0.0,84.83,0.0,100.0,0.0,0.0,61.54,89.65,78.03,65.23,29.18,92.33,34.44,53.57,70.98,11.53,43.95,46.46,67.61,100.0,60.92,50.0,27.76,25.76,78.0,51.07,65.77
76,200084952,CU Le Havre Seine Métropole,0.0,94.74,100.0,,,78.14,25.0,52.94,54.78,100.0,100.0,0.0,48.84,59.82,29.17,93.22,97.95,53.99,47.29,51.61,0.0,1.11,44.37,27.97,78.55,40.0,98.21,26.6,63.19,61.48,76.41,52.14,0.0,0.0,47.62,0.0,18.71,40.29,19.55,0.0,23.22,32.77,43.27,40.56,100.0,77.83,0.0,87.34,0.0,0.0,0.0,98.38,14.56,0.0,61.54,55.08,35.98,36.42,20.48,33.0,37.76,41.07,52.11,100.0,61.29,71.2,16.01,4.18,62.07,0.0,18.19,5.43,68.0,51.07,46.19
76,247600505,CC Campagne-de-Caux,,,100.0,,,0.0,50.0,47.43,66.29,100.0,0.0,0.0,71.51,45.64,54.55,46.7,79.64,68.1,18.74,0.0,0.0,0.8,85.02,17.33,0.0,0.0,100.0,13.12,53.6,33.7,47.09,52.14,0.0,100.0,0.0,17.06,17.6,47.65,62.18,0.0,35.96,32.77,64.16,3.61,0.0,47.05,78.95,18.78,0.0,59.95,0.0,100.0,0.0,0.0,69.23,90.41,74.24,57.62,26.24,100.0,25.98,55.36,30.52,0.0,45.48,63.18,100.0,6.13,63.22,100.0,24.57,0.0,100.0,51.07,62.23
76,247600588,CC des Villes Soeurs,0.0,100.0,80.56,43.97,34.3,0.0,50.0,52.45,32.87,0.0,27.84,100.0,55.23,44.73,33.21,74.49,78.97,45.4,25.62,0.0,0.0,0.3,82.11,19.72,65.76,40.0,94.64,51.45,55.79,13.33,7.29,52.14,3.7,0.0,0.0,11.08,32.06,31.47,35.26,0.0,0.0,32.77,40.26,100.0,100.0,65.6,38.6,65.19,0.0,22.57,0.0,100.0,30.35,0.0,53.85,62.3,43.56,31.46,38.69,58.67,75.8,51.79,23.39,100.0,73.48,78.62,0.0,0.0,67.82,50.0,15.01,19.02,0.0,51.07,45.74
76,247600604,CC de Londinières,0.0,100.0,97.22,82.75,49.17,36.38,25.0,54.9,40.17,60.0,0.0,100.0,50.0,34.91,66.41,0.0,0.0,44.79,17.37,0.0,0.0,0.1,9.47,2.93,58.78,20.0,0.0,11.5,8.63,18.15,0.0,52.14,0.0,50.0,0.0,75.26,22.14,33.24,36.22,0.0,48.76,32.77,44.83,20.28,0.0,32.64,17.54,20.89,0.0,88.34,0.0,100.0,35.44,0.0,69.23,80.15,42.8,53.64,48.19,27.33,59.38,53.57,18.67,19.28,29.76,30.18,0.0,0.0,66.67,100.0,7.3,62.61,44.0,51.07,45.29
76,247600620,CC Yvetot Normandie,,,79.17,,,100.0,75.0,50.0,57.3,100.0,86.96,0.0,62.21,53.64,41.04,69.35,96.52,57.98,33.19,9.68,0.0,0.8,52.41,21.79,35.99,93.33,85.71,28.46,27.03,22.59,28.75,52.14,0.0,50.0,100.0,0.0,27.71,63.68,63.14,0.0,21.83,32.77,60.38,0.0,50.0,60.41,0.0,57.81,0.0,36.53,0.0,100.0,0.0,0.0,69.23,68.19,59.09,56.62,26.37,100.0,36.16,50.0,38.86,94.89,70.43,33.93,100.0,55.16,60.92,100.0,20.85,0.0,52.0,51.07,52.97
76,247600646,CC Caux - Austreberthe,0.0,100.0,72.22,59.31,40.51,8.59,75.0,50.0,52.25,100.0,100.0,0.0,73.84,57.45,32.7,86.7,92.68,52.15,22.7,0.0,0.0,1.01,49.18,23.09,41.96,60.0,58.93,40.53,30.43,35.19,4.01,52.14,0.0,100.0,0.0,0.0,25.49,59.41,48.4,0.0,7.76,32.77,50.05,33.06,50.0,56.62,0.0,72.57,0.0,15.56,0.0,100.0,0.0,0.0,69.23,71.79,54.17,45.03,15.93,96.0,23.97,51.79,36.04,70.02,80.95,40.1,100.0,100.0,60.92,100.0,22.18,3.7,74.0,51.07,53.13
76,247600729,CC Falaises du Talou,0.0,100.0,97.22,71.02,36.27,21.78,75.0,54.41,58.99,85.33,0.0,0.0,61.63,44.55,57.32,43.73,3.39,58.28,20.81,40.32,0.0,0.3,89.32,13.1,38.22,0.0,42.86,6.16,18.6,14.07,0.0,52.14,1.32,100.0,0.0,39.06,14.83,26.03,46.15,0.0,12.91,32.77,55.18,0.0,0.0,45.11,0.0,28.27,0.0,86.67,0.0,100.0,29.68,0.0,61.54,83.76,61.36,51.99,43.91,24.0,30.47,55.36,26.71,25.7,27.95,57.79,0.0,0.0,66.67,100.0,16.87,52.5,72.0,51.07,53.68
76,247600786,CA de la Région Dieppoise,13.89,100.0,100.0,68.73,0.0,0.0,50.0,50.74,39.33,62.0,100.0,36.15,41.28,58.36,26.26,88.01,84.15,56.44,41.44,0.0,0.0,1.01,79.63,26.5,47.58,53.33,100.0,62.14,46.59,34.07,40.38,52.14,4.5,0.0,0.0,0.0,37.24,52.79,45.51,0.0,19.22,32.77,36.42,98.89,100.0,48.15,0.0,86.29,22.15,0.03,0.0,100.0,5.47,0.0,53.85,49.38,28.03,29.8,30.25,47.0,44.03,41.07,36.24,100.0,76.19,79.97,100.0,21.79,66.67,100.0,17.66,0.0,0.0,51.07,42.74
77,200023125,CC Les Portes Briardes Entre Villes et Forêts,98.96,100.0,61.11,68.41,27.08,100.0,0.0,74.26,73.03,100.0,76.48,100.0,68.02,65.27,39.14,94.78,99.46,66.87,57.27,0.0,0.0,1.41,53.17,32.14,39.88,0.0,100.0,31.94,28.24,9.26,58.23,10.26,53.17,100.0,0.0,0.0,32.82,48.68,29.49,20.0,35.32,13.18,63.14,0.0,0.0,48.44,0.0,93.67,19.23,0.0,,0.0,0.0,0.0,61.54,81.29,66.29,57.95,14.73,36.67,12.46,42.86,51.1,35.91,95.24,79.69,0.0,100.0,47.13,50.0,25.63,7.07,100.0,72.86,64.71
77,200023240,CC Pays de Nemours,100.0,100.0,93.06,0.0,52.08,0.0,0.0,43.75,52.53,96.0,100.0,96.15,47.67,50.0,38.64,80.4,88.17,56.75,51.76,40.32,0.0,0.91,100.0,18.79,60.81,0.0,100.0,44.72,18.6,39.63,21.54,10.26,49.21,50.0,100.0,61.25,28.99,52.65,39.42,0.0,22.7,13.18,39.53,0.0,0.0,58.88,0.0,67.3,0.0,0.0,0.31,91.08,15.65,0.0,53.85,65.53,44.32,39.07,23.69,2.67,90.54,44.64,41.47,81.71,68.95,74.22,0.0,56.15,57.47,0.0,16.6,51.96,64.0,72.86,57.87
77,200023919,CC Gâtinais Val de Loing,55.95,53.01,75.0,13.97,50.6,0.0,25.0,50.49,47.47,89.33,4.93,27.31,22.09,44.18,45.2,48.99,33.71,52.45,42.13,6.45,0.0,0.6,100.0,9.91,2.08,0.0,14.29,29.62,18.43,10.74,5.49,10.26,6.35,100.0,64.97,71.26,25.43,46.91,34.62,0.0,19.22,13.18,38.47,0.0,0.0,49.75,100.0,52.53,0.0,6.41,4.21,100.0,28.59,0.0,61.54,71.98,50.0,39.07,26.91,0.0,100.0,50.0,58.03,17.96,33.81,60.55,0.0,43.41,63.22,50.0,10.76,63.37,46.0,72.86,57.32
77,200033090,CC Plaines et Monts de France,65.28,99.47,100.0,26.71,0.0,0.0,25.0,62.99,80.62,100.0,0.0,100.0,70.35,61.45,48.86,81.27,83.97,69.02,30.44,24.19,0.0,1.11,64.81,25.49,20.2,0.0,100.0,2.9,17.45,18.15,34.15,10.26,0.0,100.0,0.0,0.0,16.9,43.09,25.0,68.0,1.39,13.18,71.3,,0.0,68.08,0.0,39.87,0.0,0.0,,100.0,0.0,0.0,69.23,94.02,81.06,61.59,31.59,8.67,42.57,55.36,58.43,0.0,63.81,65.23,0.0,58.79,54.02,100.0,26.96,0.0,100.0,72.86,70.29
77,200037133,CC du Provinois,68.06,100.0,90.28,31.09,,0.0,0.0,52.06,52.81,100.0,66.96,0.0,43.6,46.18,46.84,53.7,37.81,59.51,47.98,0.0,0.0,0.91,100.0,16.21,0.0,0.0,0.0,34.49,24.9,4.44,27.11,10.26,3.17,0.0,0.0,68.76,29.1,63.38,62.5,0.0,14.77,13.18,40.78,15.28,0.0,53.79,3.51,50.42,0.0,1.89,0.0,100.0,0.0,0.0,53.85,70.85,42.42,40.4,28.51,14.33,42.89,44.64,30.12,68.86,48.24,68.07,0.0,91.04,58.62,100.0,13.94,63.48,88.0,72.86,56.1
77,200040251,CC Bassée-Montois,68.82,100.0,98.61,31.09,56.25,0.0,50.0,55.29,49.72,60.0,0.0,0.0,48.84,36.0,49.87,48.41,11.43,54.91,40.07,4.84,0.0,0.6,100.0,12.75,0.0,0.0,100.0,0.0,14.98,8.89,0.0,10.26,33.33,100.0,100.0,81.39,22.77,55.0,44.87,0.0,66.76,13.18,47.25,100.0,0.0,61.85,24.56,23.0,0.0,13.96,5.79,100.0,0.0,0.0,53.85,76.73,67.42,42.38,37.35,19.67,33.5,53.57,41.77,8.4,27.76,55.99,0.0,15.97,58.62,100.0,3.32,45.65,72.0,72.86,60.94
77,200057958,CA Paris - Vallée de la Marne,96.18,100.0,83.33,72.2,0.0,100.0,0.0,83.82,78.93,100.0,100.0,100.0,74.42,65.82,29.92,99.57,100.0,70.25,87.19,29.03,0.0,1.31,18.59,31.27,100.0,0.0,100.0,25.67,22.43,21.48,69.53,10.26,40.48,50.0,0.0,0.0,25.3,51.03,65.06,40.0,0.0,13.18,61.29,0.0,0.0,75.82,100.0,100.0,15.38,0.0,0.0,0.0,46.29,0.0,61.54,71.42,43.94,54.3,14.46,7.0,43.06,41.07,48.49,65.4,95.62,82.42,0.0,100.0,,0.0,14.74,0.0,100.0,72.86,56.65
77,200070779,CC Brie des Rivières et Châteaux,0.0,100.0,95.83,40.25,0.0,100.0,25.0,58.61,71.63,100.0,0.0,100.0,61.05,50.36,45.45,80.62,81.7,63.19,32.5,17.74,0.0,1.31,39.72,25.26,39.73,0.0,94.64,1.05,20.9,13.7,13.84,10.26,42.06,100.0,8.75,26.67,23.87,46.47,26.92,40.0,1.91,13.18,66.17,0.0,50.0,67.24,29.82,45.15,0.0,0.0,0.0,100.0,10.97,0.0,61.54,86.04,80.68,56.95,30.39,20.33,28.81,53.57,55.52,0.0,59.76,65.39,0.0,92.57,57.47,50.0,29.88,31.41,100.0,72.86,70.48
77,200072130,CA du Pays de Meaux,66.67,100.0,93.06,46.37,0.0,29.69,0.0,56.62,68.26,100.0,100.0,0.0,62.21,63.09,56.19,93.44,99.64,65.95,69.99,17.74,0.0,1.31,36.69,26.32,50.68,0.0,100.0,23.34,23.86,25.19,84.11,10.26,11.64,50.0,0.0,0.0,26.88,61.76,46.47,44.0,34.92,13.18,53.59,0.0,100.0,72.17,0.0,87.34,49.73,0.0,0.0,100.0,0.0,0.0,61.54,71.79,42.05,38.08,18.34,0.0,45.76,42.86,69.68,56.34,68.86,79.56,0.0,100.0,,0.0,11.82,0.0,100.0,72.86,57.16
77,200072346,CA du Pays de Fontainebleau,100.0,100.0,93.06,0.0,,17.34,0.0,43.38,62.64,89.33,8.11,74.62,51.74,53.82,30.05,91.99,95.27,65.95,66.21,54.84,0.0,1.71,82.8,32.46,29.08,0.0,94.64,47.27,26.49,40.0,62.49,10.26,100.0,100.0,100.0,63.39,33.99,59.41,68.59,0.0,45.86,13.18,64.38,0.0,0.0,72.81,100.0,76.79,0.0,0.0,4.7,16.02,8.82,0.0,61.54,61.35,67.05,58.61,26.91,30.33,100.0,33.93,53.51,62.27,65.0,67.66,0.0,79.79,54.02,50.0,38.65,59.57,28.0,72.86,61.55
77,200072544,CC des Deux Morin,68.06,100.0,59.72,31.09,,42.42,25.0,52.57,55.34,92.0,0.0,100.0,44.19,45.09,46.34,42.97,38.88,54.91,35.94,0.0,0.0,0.7,100.0,12.3,0.0,0.0,0.0,10.57,27.09,1.85,4.67,10.26,0.79,100.0,16.49,65.03,24.02,45.74,20.83,0.0,0.0,13.18,45.88,19.17,0.0,42.2,5.26,24.05,0.0,26.8,4.23,100.0,9.62,0.0,69.23,78.82,56.82,42.38,27.98,7.0,35.58,50.0,45.78,10.05,56.38,50.1,0.0,56.34,58.62,100.0,6.77,18.59,90.0,72.86,58.84
77,200072874,CC Val Briard,70.76,100.0,90.28,72.63,16.54,100.0,25.0,55.29,74.16,100.0,0.0,0.0,65.7,49.09,48.23,66.99,80.8,62.27,40.07,19.35,0.0,1.11,88.18,22.06,0.0,0.0,98.21,0.0,22.05,0.37,10.89,10.26,46.3,50.0,0.0,45.09,26.43,34.71,19.87,40.0,43.89,13.18,59.72,0.0,0.0,41.96,0.0,29.32,0.0,5.7,1.69,100.0,0.0,0.0,69.23,86.8,79.17,58.61,25.17,32.0,29.56,55.36,54.82,23.39,55.1,63.41,0.0,100.0,52.87,0.0,21.65,64.13,100.0,72.86,69.87
77,200090504,CA Coulommiers Pays de Brie,0.0,100.0,70.83,0.0,0.0,0.0,0.0,55.39,57.87,100.0,3.17,100.0,50.58,48.91,48.48,77.1,90.85,58.9,48.15,3.23,0.0,1.11,100.0,22.34,0.0,0.0,89.29,17.77,24.73,8.89,33.17,10.26,26.72,50.0,0.0,23.21,25.41,67.06,58.65,16.0,26.98,13.18,56.42,0.0,100.0,49.17,0.0,64.14,0.0,0.0,6.84,100.0,9.62,0.0,69.23,76.54,62.12,46.36,15.93,27.33,51.8,48.21,46.49,16.14,67.19,64.17,0.0,100.0,51.72,100.0,16.33,0.0,100.0,72.86,65.39
77,247700032,CC Moret Seine et Loing,100.0,100.0,83.33,35.68,18.49,0.0,25.0,56.62,61.8,99.33,22.91,100.0,52.33,46.18,33.96,80.29,90.8,60.12,58.47,46.77,0.0,0.91,76.13,24.23,22.73,0.0,100.0,14.05,27.53,34.07,25.47,10.26,49.74,50.0,100.0,48.51,18.85,52.21,75.96,0.0,46.03,13.18,62.15,80.0,0.0,72.85,19.3,72.57,0.0,0.0,13.25,78.06,27.24,0.0,61.54,73.88,67.8,48.68,24.1,39.0,87.15,48.21,80.82,10.05,58.19,71.64,0.0,37.82,50.57,50.0,23.51,41.74,64.0,72.86,61.16
